epoch,learning_rate,loss,mape,r2_score,val_loss,val_mape,val_r2_score
0,0.0010000000474974513,4.184294700622559,86.0368423461914,-32.90098190307617,4.45615816116333,91.61432647705078,-56.320213317871094
1,0.0010000000474974513,3.8159992694854736,78.10014343261719,-29.572355270385742,4.272950649261475,87.74522399902344,-52.51079559326172
2,0.0010000000474974513,3.404503583908081,69.62057495117188,-26.355300903320312,4.1358723640441895,84.85795593261719,-49.90207290649414
3,0.0010000000474974513,3.276512622833252,66.61470794677734,-25.264616012573242,3.9840316772460938,81.68202209472656,-47.137794494628906
4,0.0010000000474974513,3.259660005569458,67.06621551513672,-25.84473991394043,3.8490841388702393,78.89268493652344,-44.746891021728516
5,0.0010000000474974513,3.155362367630005,64.43964385986328,-23.440805435180664,3.7612955570220947,77.10954284667969,-43.165321350097656
6,0.0010000000474974513,3.140665054321289,63.899566650390625,-23.39889144897461,3.6935689449310303,75.78424072265625,-41.745182037353516
7,0.0010000000474974513,2.944694995880127,60.02759552001953,-21.72960662841797,3.6491219997406006,74.98469543457031,-40.491355895996094
8,0.0010000000474974513,2.8884899616241455,59.168968200683594,-21.281585693359375,3.6354751586914062,74.8330078125,-39.72647476196289
9,0.0010000000474974513,2.739537239074707,55.933414459228516,-19.701244354248047,3.610684633255005,74.45496368408203,-38.814964294433594
10,0.0010000000474974513,2.6484639644622803,54.37739562988281,-18.797731399536133,3.552408456802368,73.37586212158203,-37.45028305053711
11,0.0010000000474974513,2.6752688884735107,55.12726593017578,-18.487239837646484,3.4499518871307373,71.36333465576172,-35.52102279663086
12,0.0010000000474974513,2.6946041584014893,55.34622573852539,-18.70948600769043,3.3364861011505127,69.11790466308594,-33.52751541137695
13,0.0010000000474974513,2.5548267364501953,52.54944610595703,-17.952539443969727,3.2038962841033936,66.47087097167969,-31.387340545654297
14,0.0010000000474974513,2.619041919708252,53.3170280456543,-18.30878257751465,3.0600242614746094,63.58624267578125,-29.250429153442383
15,0.0010000000474974513,2.3858938217163086,48.5952033996582,-16.709354400634766,2.944276809692383,61.285301208496094,-27.580806732177734
16,0.0010000000474974513,2.389894485473633,49.045257568359375,-16.65999412536621,2.8536696434020996,59.5090217590332,-26.278770446777344
17,0.0010000000474974513,2.32240891456604,47.07957458496094,-16.300968170166016,2.797382354736328,58.42459487915039,-25.449926376342773
18,0.0010000000474974513,2.391146421432495,49.0869140625,-16.719558715820312,2.7612693309783936,57.755218505859375,-24.872318267822266
19,0.0010000000474974513,2.387515068054199,48.63234329223633,-16.449613571166992,2.7274720668792725,57.146087646484375,-24.302467346191406
20,0.0010000000474974513,2.297273635864258,47.0656623840332,-16.01791763305664,2.6954634189605713,56.5732536315918,-23.7625789642334
21,0.0010000000474974513,2.344850540161133,48.16629409790039,-16.733125686645508,2.650583505630493,55.70485305786133,-23.1759033203125
22,0.0010000000474974513,2.3607470989227295,48.49958801269531,-16.236663818359375,2.6091244220733643,54.87687301635742,-22.672651290893555
23,0.0010000000474974513,2.270082712173462,47.10411834716797,-15.900087356567383,2.5149471759796143,52.95830154418945,-21.32377052307129
24,0.0010000000474974513,2.233698844909668,45.846954345703125,-15.637689590454102,2.4434239864349365,51.48958969116211,-20.303325653076172
25,0.0010000000474974513,2.1233716011047363,43.13230514526367,-14.949666976928711,2.3976552486419678,50.55678939819336,-19.454771041870117
26,0.0010000000474974513,2.1635355949401855,44.12626266479492,-15.112541198730469,2.342048406600952,49.41802978515625,-18.597196578979492
27,0.0010000000474974513,2.140988826751709,43.69969940185547,-15.095468521118164,2.29557466506958,48.50369644165039,-17.683643341064453
28,0.0010000000474974513,2.0745701789855957,41.80037307739258,-14.498079299926758,2.210747241973877,46.811065673828125,-16.495346069335938
29,0.0010000000474974513,2.200242519378662,44.71522903442383,-15.45059585571289,2.106977701187134,44.7302360534668,-15.29349136352539
30,0.0010000000474974513,2.052931547164917,41.537906646728516,-14.345260620117188,1.9951276779174805,42.481971740722656,-14.132336616516113
31,0.0010000000474974513,2.0356125831604004,41.380245208740234,-14.389845848083496,1.8954174518585205,40.49272918701172,-13.097471237182617
32,0.0010000000474974513,2.035130500793457,40.792938232421875,-14.33494758605957,1.8074349164962769,38.79879379272461,-12.148533821105957
33,0.0010000000474974513,2.092042922973633,43.00501251220703,-14.5009765625,1.7534980773925781,37.78681182861328,-11.445552825927734
34,0.0010000000474974513,1.9193202257156372,38.25934600830078,-13.589699745178223,1.7060459852218628,36.858760833740234,-10.863192558288574
35,0.0010000000474974513,1.939716100692749,39.18285369873047,-13.893354415893555,1.6777395009994507,36.22771072387695,-10.550304412841797
36,0.0010000000474974513,1.902476191520691,37.98506546020508,-13.32158088684082,1.6933013200759888,36.51358413696289,-10.50178337097168
37,0.0010000000474974513,2.006072521209717,40.48899459838867,-14.127408027648926,1.6880446672439575,36.423404693603516,-10.313682556152344
38,0.0010000000474974513,1.8709758520126343,37.528297424316406,-13.325255393981934,1.6104227304458618,34.844974517822266,-9.798171997070312
39,0.0010000000474974513,1.874268651008606,37.233394622802734,-13.404419898986816,1.5663083791732788,34.06355667114258,-9.346537590026855
40,0.0010000000474974513,1.9025684595108032,38.52037048339844,-13.377616882324219,1.5296573638916016,33.357913970947266,-9.025355339050293
41,0.0010000000474974513,1.8725221157073975,37.30164337158203,-13.224817276000977,1.4970006942749023,32.68126678466797,-8.789992332458496
42,0.0010000000474974513,1.9529331922531128,39.23225402832031,-13.274425506591797,1.4746112823486328,32.18296813964844,-8.659526824951172
43,0.0010000000474974513,1.845380187034607,36.333473205566406,-12.850383758544922,1.43323814868927,31.382415771484375,-8.346689224243164
44,0.0010000000474974513,1.8213872909545898,35.91461181640625,-12.769418716430664,1.3628853559494019,30.14401626586914,-7.8039703369140625
45,0.0010000000474974513,1.7665300369262695,35.183658599853516,-12.819769859313965,1.3096177577972412,29.141176223754883,-7.436784744262695
46,0.0010000000474974513,1.8521250486373901,36.94055938720703,-13.10513973236084,1.24386465549469,27.863218307495117,-7.0219011306762695
47,0.0010000000474974513,1.7948403358459473,36.232398986816406,-12.494050025939941,1.187723159790039,26.72150230407715,-6.6836934089660645
48,0.0010000000474974513,1.917198896408081,38.41544723510742,-13.248123168945312,1.14475417137146,25.853967666625977,-6.450750350952148
49,0.0010000000474974513,1.800601601600647,36.017364501953125,-12.408865928649902,1.1040998697280884,25.17403793334961,-6.20302677154541
50,0.0010000000474974513,1.8579083681106567,36.99230194091797,-13.079529762268066,1.0911376476287842,25.016687393188477,-6.110620021820068
51,0.0010000000474974513,1.739531397819519,34.82371139526367,-12.70403003692627,1.0907800197601318,25.07265281677246,-6.11642599105835
52,0.0010000000474974513,1.7078821659088135,33.97864532470703,-11.854856491088867,1.0919101238250732,24.999942779541016,-6.173819541931152
53,0.0010000000474974513,1.6822985410690308,33.505104064941406,-12.136201858520508,1.1148065328598022,25.337797164916992,-6.260501861572266
54,0.0010000000474974513,1.7508167028427124,35.34210968017578,-12.3607759475708,1.1179070472717285,25.412899017333984,-6.303215503692627
55,0.0010000000474974513,1.9796510934829712,40.43843460083008,-13.176033973693848,1.0897588729858398,24.905792236328125,-6.222057819366455
56,0.0010000000474974513,1.6602346897125244,32.84988784790039,-11.771795272827148,1.0680996179580688,24.457902908325195,-6.142481327056885
57,0.0010000000474974513,1.7156829833984375,34.435264587402344,-12.152199745178223,1.0394269227981567,23.858293533325195,-5.99754524230957
58,0.0010000000474974513,1.6734848022460938,33.450225830078125,-12.184080123901367,1.0068074464797974,23.3498592376709,-5.821095943450928
59,0.0010000000474974513,1.5646504163742065,31.246625900268555,-11.363356590270996,0.9820125699043274,23.051374435424805,-5.734653949737549
60,0.0010000000474974513,1.687555193901062,33.48366165161133,-11.929536819458008,0.9704988598823547,22.889394760131836,-5.668807506561279
61,0.0010000000474974513,1.7545503377914429,34.92369842529297,-12.122258186340332,0.9740757942199707,22.910871505737305,-5.611454963684082
62,0.0010000000474974513,1.6999566555023193,33.75404357910156,-11.759198188781738,0.9704951643943787,22.804468154907227,-5.581094741821289
63,0.0010000000474974513,1.6885915994644165,33.72822952270508,-11.720792770385742,0.9607134461402893,22.568666458129883,-5.5301408767700195
64,0.0010000000474974513,1.6573902368545532,33.11487579345703,-11.773306846618652,0.9405645728111267,22.06317710876465,-5.295773029327393
65,0.0010000000474974513,1.6470736265182495,33.17613983154297,-11.975970268249512,0.8704082369804382,20.330686569213867,-4.424968242645264
66,0.0010000000474974513,1.6696600914001465,33.36429214477539,-11.839882850646973,0.7816247940063477,18.229228973388672,-3.5153164863586426
67,0.0010000000474974513,1.6944146156311035,33.55599594116211,-11.78864860534668,0.7464399933815002,17.53235626220703,-3.176510810852051
68,0.0010000000474974513,1.6161946058273315,31.818552017211914,-11.741902351379395,0.7972841858863831,18.833484649658203,-3.5311760902404785
69,0.0010000000474974513,1.6276428699493408,32.40396499633789,-11.321910858154297,0.7919395565986633,18.70561408996582,-3.3307032585144043
70,0.0010000000474974513,1.6024888753890991,31.572160720825195,-11.399303436279297,0.7511664032936096,17.66074562072754,-2.782477378845215
71,0.0010000000474974513,1.5642929077148438,31.084102630615234,-10.970083236694336,0.6969815492630005,16.257780075073242,-2.254563570022583
72,0.0010000000474974513,1.6337099075317383,32.43658447265625,-12.207653999328613,0.6571793556213379,15.25953483581543,-1.9512689113616943
