epoch,learning_rate,loss,mape,r2_score,val_loss,val_mape,val_r2_score
0,0.0010000000474974513,4.202906131744385,86.37154388427734,-33.659767150878906,3.9575483798980713,82.69349670410156,-39.87118148803711
1,0.0010000000474974513,3.869965076446533,79.1668930053711,-30.33591651916504,3.7272837162017822,77.89996337890625,-37.00452423095703
2,0.0010000000474974513,3.441099166870117,70.26060485839844,-26.528127670288086,3.505432367324829,73.28721618652344,-34.75425720214844
3,0.0010000000474974513,3.205380439758301,64.65184020996094,-25.11129379272461,3.345226526260376,69.95773315429688,-33.41875457763672
4,0.0010000000474974513,3.2350289821624756,65.6086654663086,-25.2142391204834,3.294780731201172,68.91883850097656,-32.99172592163086
5,0.0010000000474974513,3.031697988510132,61.5617561340332,-23.425291061401367,3.3006134033203125,69.05471801757812,-32.95399475097656
6,0.0010000000474974513,3.0280990600585938,62.222869873046875,-23.170249938964844,3.3143839836120605,69.31409454345703,-33.14997100830078
7,0.0010000000474974513,2.8438947200775146,57.86992645263672,-21.123760223388672,3.3600480556488037,70.26991271972656,-33.3996696472168
8,0.0010000000474974513,2.809810161590576,57.448577880859375,-21.0584774017334,3.3916473388671875,70.92622375488281,-33.60857391357422
9,0.0010000000474974513,2.7278354167938232,55.77445602416992,-20.335508346557617,3.3719213008880615,70.48986053466797,-33.5986442565918
10,0.0010000000474974513,2.670102596282959,54.99540328979492,-19.203479766845703,3.394705295562744,70.97368621826172,-33.655609130859375
11,0.0010000000474974513,2.669994831085205,54.69303512573242,-19.446266174316406,3.380882740020752,70.6953353881836,-33.40577697753906
12,0.0010000000474974513,2.6401705741882324,54.433937072753906,-18.465749740600586,3.308835744857788,69.2029800415039,-32.7549934387207
13,0.0010000000474974513,2.6137523651123047,54.19051742553711,-18.583784103393555,3.2066760063171387,67.06246185302734,-32.082820892333984
14,0.0010000000474974513,2.512446165084839,51.40946578979492,-17.554723739624023,3.177027463912964,66.43340301513672,-31.899036407470703
15,0.0010000000474974513,2.4290764331817627,50.003883361816406,-17.377185821533203,3.171462297439575,66.32575225830078,-31.775127410888672
16,0.0010000000474974513,2.363952159881592,48.85138702392578,-16.611709594726562,3.2012040615081787,66.96317291259766,-31.848960876464844
17,0.0010000000474974513,2.4504127502441406,50.728302001953125,-17.213329315185547,3.2231361865997314,67.43438720703125,-31.91155242919922
18,0.0010000000474974513,2.5081427097320557,52.59838104248047,-17.385318756103516,3.195729970932007,66.84465026855469,-31.79379653930664
19,0.0010000000474974513,2.5242199897766113,52.975242614746094,-17.826679229736328,3.1301815509796143,65.43629455566406,-31.569061279296875
20,0.0010000000474974513,2.3208134174346924,47.75792694091797,-16.081615447998047,3.0853631496429443,64.47817993164062,-31.419055938720703
21,0.0010000000474974513,2.237349510192871,45.75847244262695,-15.913022994995117,3.0631046295166016,64.0573959350586,-31.159912109375
22,0.0010000000474974513,2.4144396781921387,49.76200485229492,-16.393369674682617,3.03053617477417,63.37041473388672,-31.02633285522461
23,0.0010000000474974513,2.3064260482788086,48.5998420715332,-16.158763885498047,2.9953389167785645,62.6190185546875,-30.92445945739746
24,0.0010000000474974513,2.2969603538513184,47.68628692626953,-15.97552490234375,3.006200075149536,62.8575439453125,-30.909896850585938
25,0.0010000000474974513,2.2215089797973633,45.626922607421875,-15.297758102416992,3.0250320434570312,63.26486587524414,-30.68045997619629
26,0.0010000000474974513,2.261549711227417,46.84749984741211,-15.761016845703125,3.0071282386779785,62.897560119628906,-30.343372344970703
27,0.0010000000474974513,2.1625115871429443,45.01702880859375,-15.061830520629883,2.972291946411133,62.162811279296875,-29.88167953491211
28,0.0010000000474974513,2.256293773651123,46.62388610839844,-15.614551544189453,2.970374584197998,62.1513557434082,-29.348106384277344
29,0.0010000000474974513,2.2517006397247314,46.42036437988281,-16.02322006225586,2.9598066806793213,61.93081283569336,-28.8909854888916
30,0.0010000000474974513,2.105107545852661,43.286834716796875,-14.813549995422363,2.948514938354492,61.699440002441406,-28.537649154663086
31,0.0010000000474974513,2.1490414142608643,43.931766510009766,-15.237197875976562,2.9000821113586426,60.71612548828125,-28.077150344848633
32,0.0010000000474974513,2.1835947036743164,44.771446228027344,-15.060157775878906,2.8517963886260986,59.72184371948242,-27.800823211669922
33,0.0010000000474974513,2.0914254188537598,43.156982421875,-14.910704612731934,2.80249285697937,58.71865463256836,-27.60589599609375
34,0.0010000000474974513,2.172203540802002,44.890995025634766,-14.899481773376465,2.7725656032562256,58.111026763916016,-27.362810134887695
35,0.0010000000474974513,2.036571741104126,41.90911865234375,-14.678658485412598,2.792487382888794,58.56339645385742,-27.025545120239258
36,0.0010000000474974513,2.12622332572937,44.216590881347656,-14.855993270874023,2.8272693157196045,59.33417510986328,-26.94891929626465
37,0.0010000000474974513,2.0579710006713867,42.7027473449707,-14.27780532836914,2.8311617374420166,59.43357467651367,-26.800933837890625
38,0.0010000000474974513,1.989733338356018,41.37737274169922,-14.237798690795898,2.7965686321258545,58.70145797729492,-26.47673988342285
39,0.0010000000474974513,2.078159809112549,43.02310562133789,-14.725369453430176,2.8063018321990967,58.90230178833008,-26.205486297607422
40,0.0010000000474974513,2.081693649291992,42.9350700378418,-14.351476669311523,2.7819340229034424,58.38559341430664,-25.924884796142578
41,0.0010000000474974513,2.0290257930755615,42.12400436401367,-14.294526100158691,2.759258985519409,57.91741943359375,-25.806114196777344
42,0.0010000000474974513,2.1473729610443115,44.64080810546875,-15.037740707397461,2.7319488525390625,57.356693267822266,-25.603195190429688
43,0.0010000000474974513,1.9961051940917969,41.284889221191406,-13.829029083251953,2.6756937503814697,56.18567657470703,-25.28314781188965
44,0.0010000000474974513,1.9904054403305054,41.134910583496094,-14.065414428710938,2.640462636947632,55.486610412597656,-24.946552276611328
45,0.0010000000474974513,1.995147943496704,41.31147766113281,-14.182586669921875,2.6246602535247803,55.160526275634766,-24.595489501953125
46,0.0010000000474974513,2.0325887203216553,41.781429290771484,-14.211943626403809,2.579630136489868,54.23296356201172,-24.269872665405273
47,0.0010000000474974513,1.9441320896148682,40.20818328857422,-13.663084030151367,2.5662288665771484,54.06976318359375,-24.09903335571289
48,0.0010000000474974513,2.005044937133789,41.29525375366211,-14.389199256896973,2.551820755004883,53.8189697265625,-24.019495010375977
49,0.0010000000474974513,1.9604990482330322,40.716758728027344,-13.483650207519531,2.5628223419189453,54.14513397216797,-23.9267520904541
50,0.0010000000474974513,1.9762743711471558,40.43974304199219,-13.866714477539062,2.571100950241089,54.31674575805664,-23.830398559570312
51,0.0010000000474974513,1.9522305727005005,40.48959732055664,-13.812870025634766,2.624788522720337,55.41990280151367,-23.939191818237305
52,0.0010000000474974513,1.9658983945846558,41.08418273925781,-13.319252014160156,2.635374069213867,55.54033279418945,-24.002046585083008
53,0.0010000000474974513,1.9971063137054443,41.3472785949707,-14.083297729492188,2.5901215076446533,54.53001022338867,-23.82893943786621
54,0.0010000000474974513,1.9037867784500122,39.45923614501953,-13.057214736938477,2.5611541271209717,53.898128509521484,-23.72492027282715
55,0.0010000000474974513,1.9805155992507935,40.385589599609375,-13.372969627380371,2.52862811088562,53.20016098022461,-23.597614288330078
56,0.0010000000474974513,2.040412425994873,42.080528259277344,-14.127455711364746,2.5310781002044678,53.30985641479492,-23.44138526916504
57,0.0010000000474974513,2.0594797134399414,43.07939147949219,-14.418176651000977,2.524043560028076,53.19875717163086,-23.367158889770508
58,0.0010000000474974513,1.8826911449432373,39.18549346923828,-13.331083297729492,2.4912588596343994,52.499061584472656,-23.325393676757812
59,0.0010000000474974513,1.863759160041809,38.26544952392578,-13.320917129516602,2.4972851276397705,52.62515640258789,-23.312458038330078
60,0.0010000000474974513,1.8585246801376343,38.4185791015625,-13.643941879272461,2.524268388748169,53.19842529296875,-23.31343650817871
61,0.0010000000474974513,1.8491734266281128,38.02277755737305,-12.585332870483398,2.4936931133270264,52.606597900390625,-23.111928939819336
62,0.0010000000474974513,1.9251729249954224,39.56524658203125,-13.43105697631836,2.4557812213897705,51.85886001586914,-22.92509651184082
63,0.0010000000474974513,1.9524078369140625,40.44503402709961,-14.057534217834473,2.4436910152435303,51.62754440307617,-22.79871368408203
64,0.0010000000474974513,1.923427939414978,39.79739761352539,-13.809722900390625,2.452131748199463,51.80535125732422,-22.765335083007812
65,0.0010000000474974513,1.9098920822143555,39.96699905395508,-13.147802352905273,2.4502294063568115,51.80472946166992,-22.70436668395996
66,0.0010000000474974513,1.8425085544586182,38.14958572387695,-13.300117492675781,2.4242637157440186,51.19942855834961,-22.685731887817383
67,0.0010000000474974513,1.8765783309936523,38.32255172729492,-13.496623039245605,2.37634539604187,50.095462799072266,-22.696786880493164
68,0.0010000000474974513,1.9020940065383911,39.4947624206543,-12.9013090133667,2.3793046474456787,50.17003631591797,-22.67900848388672
69,0.0010000000474974513,1.9164234399795532,39.28477478027344,-13.908251762390137,2.4365928173065186,51.5140495300293,-22.667110443115234
70,0.0010000000474974513,1.7882076501846313,37.34515380859375,-12.701715469360352,2.49686861038208,52.96452713012695,-22.710477828979492
71,0.0010000000474974513,1.8023951053619385,37.38361358642578,-12.136574745178223,2.4763705730438232,52.55543899536133,-22.60494041442871
72,0.0010000000474974513,1.8051966428756714,37.229000091552734,-13.40197467803955,2.4807326793670654,52.56427001953125,-22.69053840637207
73,0.0010000000474974513,1.856122374534607,38.1434326171875,-12.822982788085938,2.4287726879119873,51.369163513183594,-22.600217819213867
74,0.0010000000474974513,1.713316798210144,34.99717330932617,-11.717916488647461,2.3772127628326416,50.19524383544922,-22.552616119384766
75,0.0010000000474974513,1.8195092678070068,37.639801025390625,-12.088464736938477,2.355865478515625,49.74942398071289,-22.495492935180664
76,0.0010000000474974513,1.7820014953613281,36.46554183959961,-12.778524398803711,2.3792884349823,50.38788604736328,-22.386314392089844
77,0.0010000000474974513,1.7754756212234497,37.10437774658203,-12.303873062133789,2.4570045471191406,52.23038101196289,-22.47269058227539
78,0.0010000000474974513,1.7194362878799438,35.52048873901367,-11.949067115783691,2.457446575164795,52.28995132446289,-22.45560073852539
79,0.0010000000474974513,1.8561338186264038,38.50998306274414,-12.299225807189941,2.3939077854156494,50.86847686767578,-22.293066024780273
80,0.0010000000474974513,1.8264906406402588,37.60169219970703,-12.19945240020752,2.3282089233398438,49.38513946533203,-22.2122859954834
81,0.0010000000474974513,1.6983884572982788,35.334442138671875,-11.907100677490234,2.3364622592926025,49.59330368041992,-22.19378089904785
82,0.0010000000474974513,1.8560919761657715,38.44854736328125,-12.790783882141113,2.337646722793579,49.64582443237305,-22.173620223999023
83,0.0010000000474974513,1.637475848197937,33.57905578613281,-10.891992568969727,2.358163833618164,49.99355697631836,-22.319063186645508
84,0.0010000000474974513,1.7977961301803589,36.882049560546875,-12.276594161987305,2.3781187534332275,50.29546356201172,-22.55934715270996
85,0.0010000000474974513,1.6639502048492432,34.32408905029297,-10.280986785888672,2.412508010864258,51.0174560546875,-22.75621223449707
86,0.0010000000474974513,1.6185035705566406,33.35793685913086,-10.131956100463867,2.3840630054473877,50.43502426147461,-22.652149200439453
87,0.0010000000474974513,1.5665730237960815,32.11402893066406,-10.278803825378418,2.343890428543091,49.651100158691406,-22.449398040771484
88,0.0010000000474974513,1.5958404541015625,32.513214111328125,-10.105117797851562,2.2928404808044434,48.56085968017578,-22.384521484375
89,0.0010000000474974513,1.6177504062652588,32.504234313964844,-10.918230056762695,2.3163585662841797,49.046688079833984,-22.432453155517578
90,0.0010000000474974513,1.4722727537155151,29.295637130737305,-9.615761756896973,2.2974891662597656,48.78010940551758,-22.23595428466797
91,0.0010000000474974513,1.4933578968048096,30.07631492614746,-9.19860553741455,2.3681561946868896,50.265586853027344,-22.291933059692383
92,0.0010000000474974513,1.4445230960845947,28.678321838378906,-9.286417961120605,2.4274115562438965,51.160579681396484,-22.000770568847656
93,0.0010000000474974513,1.3736861944198608,27.651460647583008,-8.406477928161621,2.4264278411865234,51.073638916015625,-21.629066467285156
94,0.0010000000474974513,1.4517651796340942,29.28095054626465,-9.497334480285645,2.3688852787017822,50.12028121948242,-21.353609085083008
95,0.0010000000474974513,1.530210256576538,31.336647033691406,-9.620206832885742,2.272890329360962,48.21271896362305,-21.19559097290039
96,0.0010000000474974513,1.3319326639175415,26.450355529785156,-8.675116539001465,2.205479383468628,46.377899169921875,-20.83802032470703
97,0.0010000000474974513,1.5454347133636475,31.08071517944336,-10.03030014038086,2.195354700088501,45.539852142333984,-20.27687644958496
98,0.0010000000474974513,1.4288263320922852,28.52753257751465,-8.013023376464844,2.2041561603546143,45.33472442626953,-19.713855743408203
99,0.0010000000474974513,1.3913224935531616,27.236421585083008,-8.87903118133545,2.1663265228271484,44.53936004638672,-19.223695755004883
100,0.0010000000474974513,1.4161481857299805,28.676353454589844,-8.182636260986328,2.1207051277160645,43.42211151123047,-18.887168884277344
101,0.0010000000474974513,1.4072993993759155,28.062593460083008,-8.03327465057373,2.0906691551208496,42.51069259643555,-18.752330780029297
102,0.0010000000474974513,1.471230149269104,29.47903060913086,-8.492494583129883,2.0764458179473877,42.01744842529297,-18.753902435302734
103,0.0010000000474974513,1.2721163034439087,25.407155990600586,-7.939235687255859,1.9786818027496338,40.0324821472168,-18.40631866455078
104,0.0010000000474974513,1.3339149951934814,26.54744529724121,-8.374682426452637,1.9399034976959229,39.33194351196289,-18.156713485717773
105,0.0010000000474974513,1.2671629190444946,25.74471092224121,-7.288045883178711,1.9185477495193481,38.698299407958984,-18.047636032104492
106,0.0010000000474974513,1.2109957933425903,23.92572593688965,-6.932470798492432,1.9118669033050537,38.064208984375,-16.84974479675293
107,0.0010000000474974513,1.4637389183044434,29.475656509399414,-8.507455825805664,1.9005625247955322,37.52937698364258,-15.777359008789062
108,0.0010000000474974513,1.366248607635498,27.454299926757812,-7.735766410827637,1.8570102453231812,36.63431167602539,-15.468770980834961
109,0.0010000000474974513,1.2708507776260376,25.659717559814453,-7.278813362121582,1.8332091569900513,36.4177360534668,-15.74748420715332
110,0.0010000000474974513,1.3525289297103882,26.90234375,-7.859806060791016,1.7875059843063354,35.30843734741211,-15.662113189697266
111,0.0010000000474974513,1.1904497146606445,23.5965518951416,-6.658076286315918,1.733931303024292,34.06832504272461,-15.37936019897461
112,0.0010000000474974513,1.1746412515640259,23.36235237121582,-6.9514384269714355,1.675027847290039,32.71009063720703,-14.609580993652344
113,0.0010000000474974513,1.2969413995742798,26.1586856842041,-6.737565517425537,1.6430307626724243,32.010169982910156,-13.754831314086914
114,0.0010000000474974513,1.2045533657073975,24.6678409576416,-6.335595607757568,1.7231991291046143,34.081390380859375,-13.190722465515137
115,0.0010000000474974513,1.1430261135101318,23.468833923339844,-5.6759443283081055,1.6882636547088623,33.364158630371094,-12.972660064697266
116,0.0010000000474974513,1.2096065282821655,24.56350326538086,-6.27565860748291,1.6135362386703491,31.80582618713379,-12.766206741333008
117,0.0010000000474974513,1.163712739944458,23.645387649536133,-5.095983505249023,1.5520503520965576,30.440738677978516,-12.876136779785156
118,0.0010000000474974513,1.1251684427261353,23.063358306884766,-5.051386833190918,1.5791925191879272,31.075836181640625,-12.765599250793457
119,0.0010000000474974513,1.1392061710357666,23.32571029663086,-4.88204288482666,1.5836554765701294,31.314565658569336,-12.25650691986084
120,0.0010000000474974513,1.0718713998794556,21.447132110595703,-4.756430149078369,1.6860015392303467,33.866153717041016,-12.143842697143555
121,0.0010000000474974513,0.9605222344398499,19.25676918029785,-3.6739649772644043,1.7268518209457397,34.949684143066406,-12.22826862335205
122,0.0010000000474974513,0.8556839823722839,17.17330551147461,-3.228573799133301,1.6997865438461304,34.4957389831543,-12.0450439453125
123,0.0010000000474974513,0.8550543785095215,17.066600799560547,-3.022965908050537,1.6545193195343018,33.65020751953125,-11.8146390914917
124,0.0010000000474974513,0.7721160054206848,15.946294784545898,-2.0352492332458496,1.600809931755066,32.58127212524414,-11.472013473510742
125,0.0010000000474974513,0.8966487050056458,18.040626525878906,-2.7039573192596436,1.6251238584518433,33.35669708251953,-11.48396110534668
126,0.0010000000474974513,0.7368391752243042,14.638566970825195,-1.8659322261810303,1.6323217153549194,33.731014251708984,-11.805390357971191
127,0.0010000000474974513,0.7193871140480042,14.477591514587402,-1.3772830963134766,1.63292396068573,33.942176818847656,-12.397886276245117
128,0.0010000000474974513,0.7059280872344971,14.797795295715332,-1.3813297748565674,1.5783108472824097,32.77408981323242,-12.141419410705566
129,0.0010000000474974513,0.6586620807647705,13.075539588928223,-1.5284523963928223,1.5475562810897827,32.1960334777832,-11.731950759887695
130,0.0010000000474974513,0.6162958741188049,12.803593635559082,-1.0612194538116455,1.5228822231292725,31.795461654663086,-11.77763557434082
