epoch,learning_rate,loss,mape,r2_score,val_loss,val_mape,val_r2_score
0,0.0010000000474974513,4.317133903503418,89.0438232421875,-36.51715087890625,4.106078147888184,84.04129028320312,-28.44320297241211
1,0.0010000000474974513,3.8079264163970947,78.85958099365234,-30.00482749938965,3.870213508605957,79.26985168457031,-26.5286865234375
2,0.0010000000474974513,3.436405658721924,71.16048431396484,-27.174776077270508,3.577847480773926,72.91947937011719,-24.74921417236328
3,0.0010000000474974513,3.191326856613159,65.74569702148438,-24.992042541503906,3.298027753829956,66.29113006591797,-23.36867332458496
4,0.0010000000474974513,3.0118777751922607,61.68476486206055,-23.292831420898438,3.081315040588379,60.335506439208984,-22.40593910217285
5,0.0010000000474974513,2.926032304763794,59.89801788330078,-22.467153549194336,3.0854692459106445,60.486083984375,-22.217731475830078
6,0.0010000000474974513,2.8038153648376465,57.22077941894531,-21.10830307006836,3.0657949447631836,60.019412994384766,-22.126632690429688
7,0.0010000000474974513,2.723959445953369,55.752342224121094,-20.264400482177734,3.051001787185669,59.507225036621094,-22.028125762939453
8,0.0010000000474974513,2.4900834560394287,50.661590576171875,-18.802770614624023,3.0310709476470947,59.08164978027344,-21.755821228027344
9,0.0010000000474974513,2.5276200771331787,51.54802703857422,-18.992605209350586,3.0014808177948,58.546531677246094,-21.402631759643555
10,0.0010000000474974513,2.4001150131225586,49.39518737792969,-17.753677368164062,2.9443986415863037,57.762027740478516,-20.79624366760254
11,0.0010000000474974513,2.403623342514038,49.66858673095703,-17.769834518432617,2.9041807651519775,57.18084716796875,-20.26589584350586
12,0.0010000000474974513,2.301612615585327,47.254085540771484,-17.348867416381836,2.885420083999634,57.06025314331055,-19.85431671142578
13,0.0010000000474974513,2.171065092086792,44.64446258544922,-15.677396774291992,2.8363535404205322,56.20376968383789,-19.26167869567871
14,0.0010000000474974513,2.2196242809295654,45.66951370239258,-15.712656021118164,2.7268311977386475,53.47304916381836,-18.523075103759766
15,0.0010000000474974513,2.3308002948760986,48.77106475830078,-16.876333236694336,2.662163019180298,51.982261657714844,-17.998476028442383
16,0.0010000000474974513,2.1530921459198,44.82078170776367,-15.433446884155273,2.6672303676605225,52.473350524902344,-17.630565643310547
17,0.0010000000474974513,2.1833384037017822,45.791404724121094,-15.40202522277832,2.605699062347412,51.02203369140625,-17.15983009338379
18,0.0010000000474974513,2.2694506645202637,47.202545166015625,-16.604305267333984,2.586507558822632,50.95291519165039,-16.702281951904297
19,0.0010000000474974513,2.0755562782287598,42.9164924621582,-15.029008865356445,2.5383682250976562,49.99972915649414,-16.260892868041992
20,0.0010000000474974513,2.056596517562866,43.00217056274414,-14.285984992980957,2.496244430541992,49.185176849365234,-15.851287841796875
21,0.0010000000474974513,2.0559616088867188,42.82588195800781,-14.301426887512207,2.4520184993743896,48.27983093261719,-15.489480972290039
22,0.0010000000474974513,2.0847249031066895,43.31796646118164,-14.449969291687012,2.4431746006011963,48.4726448059082,-15.16938591003418
23,0.0010000000474974513,2.0806896686553955,43.03156280517578,-14.454018592834473,2.4040627479553223,47.77981948852539,-14.806557655334473
24,0.0010000000474974513,1.9732779264450073,40.81557083129883,-13.81980037689209,2.3301949501037598,45.941219329833984,-14.53618049621582
25,0.0010000000474974513,1.903281569480896,39.62358474731445,-12.792326927185059,2.3057658672332764,45.48086166381836,-14.350296020507812
26,0.0010000000474974513,2.0184860229492188,42.215728759765625,-13.904534339904785,2.280468225479126,44.99162292480469,-14.17958927154541
27,0.0010000000474974513,2.0091633796691895,42.2282829284668,-13.701921463012695,2.254547595977783,44.48538589477539,-14.012606620788574
28,0.0010000000474974513,1.861049771308899,39.1716194152832,-12.51788330078125,2.221008062362671,43.78843307495117,-13.836069107055664
29,0.0010000000474974513,1.9180740118026733,40.817466735839844,-12.784558296203613,2.209040403366089,43.70681381225586,-13.687535285949707
30,0.0010000000474974513,1.7440109252929688,36.88827133178711,-11.906434059143066,2.195157051086426,43.461124420166016,-13.577428817749023
31,0.0010000000474974513,1.8784046173095703,39.652366638183594,-12.340423583984375,2.1720235347747803,42.993404388427734,-13.462713241577148
32,0.0010000000474974513,1.7585357427597046,37.35727310180664,-11.916157722473145,2.176145315170288,43.45215606689453,-13.289358139038086
33,0.0010000000474974513,1.788446068763733,38.00139236450195,-11.934219360351562,2.2517435550689697,45.98090744018555,-13.183828353881836
34,0.0010000000474974513,1.7149282693862915,36.49543762207031,-11.882922172546387,2.201390266418457,45.054813385009766,-12.60599422454834
35,0.0010000000474974513,1.7774661779403687,38.12397766113281,-11.947912216186523,2.140202522277832,43.85603332519531,-11.984053611755371
36,0.0010000000474974513,1.6955113410949707,36.02980422973633,-11.412896156311035,1.9836329221725464,40.08671951293945,-11.088955879211426
37,0.0010000000474974513,1.672611951828003,35.47427749633789,-11.209550857543945,1.9084994792938232,38.2701530456543,-10.453932762145996
38,0.0010000000474974513,1.7837997674942017,37.91139221191406,-11.863785743713379,1.8836579322814941,37.98468017578125,-10.168721199035645
39,0.0010000000474974513,1.6572659015655518,34.8940544128418,-11.547475814819336,1.8664519786834717,38.09664535522461,-9.871262550354004
40,0.0010000000474974513,1.6150239706039429,34.10063171386719,-11.39713191986084,1.8570362329483032,38.01314926147461,-9.741387367248535
