epoch,learning_rate,loss,mape,r2_score,val_loss,val_mape,val_r2_score
0,0.0010000000474974513,4.294742584228516,87.548828125,-38.583168029785156,4.036201000213623,87.15101623535156,-29.921812057495117
1,0.0010000000474974513,3.900899648666382,79.14970397949219,-33.70766067504883,3.796365976333618,81.30182647705078,-27.519840240478516
2,0.0010000000474974513,3.5545694828033447,71.77870178222656,-30.290456771850586,3.458056926727295,72.92070007324219,-24.724851608276367
3,0.0010000000474974513,3.140570878982544,63.00626754760742,-26.40886878967285,3.2740800380706787,68.856201171875,-22.966110229492188
4,0.0010000000474974513,3.0034589767456055,60.5867805480957,-25.008974075317383,3.2490594387054443,69.23829650878906,-22.090368270874023
5,0.0010000000474974513,3.007885456085205,60.88685989379883,-24.77800941467285,3.191649913787842,68.27264404296875,-21.364591598510742
6,0.0010000000474974513,3.0200061798095703,61.10874557495117,-24.956819534301758,3.115687847137451,66.43302917480469,-20.610614776611328
7,0.0010000000474974513,2.8468029499053955,57.465763092041016,-22.648984909057617,3.0229835510253906,63.93107223510742,-19.83216094970703
8,0.0010000000474974513,2.6841347217559814,54.384521484375,-22.25006675720215,2.961513042449951,62.197452545166016,-19.382999420166016
9,0.0010000000474974513,2.543869733810425,51.27058792114258,-21.422067642211914,2.892672300338745,60.38393783569336,-18.898033142089844
10,0.0010000000474974513,2.5205259323120117,51.594661712646484,-20.308115005493164,2.8589694499969482,59.90884780883789,-18.373497009277344
11,0.0010000000474974513,2.4669318199157715,50.49279022216797,-20.066547393798828,2.8174362182617188,59.4265251159668,-17.789493560791016
12,0.0010000000474974513,2.4017956256866455,48.83158493041992,-19.38949966430664,2.7737350463867188,58.59442901611328,-17.377445220947266
13,0.0010000000474974513,2.4231936931610107,49.2645263671875,-19.28614616394043,2.6450397968292236,55.18720245361328,-16.569255828857422
14,0.0010000000474974513,2.42484974861145,49.53013229370117,-19.175386428833008,2.5199055671691895,52.14606475830078,-15.806417465209961
15,0.0010000000474974513,2.368757486343384,49.069915771484375,-18.967187881469727,2.435251474380493,50.53316116333008,-15.10660171508789
16,0.0010000000474974513,2.3833348751068115,48.9703483581543,-19.023540496826172,2.363236904144287,49.13499069213867,-14.558541297912598
17,0.0010000000474974513,2.431684970855713,50.20507049560547,-19.378665924072266,2.2785003185272217,47.0790901184082,-14.091678619384766
18,0.0010000000474974513,2.405425548553467,49.06808090209961,-19.391056060791016,2.282325267791748,47.21807098388672,-14.00974178314209
19,0.0010000000474974513,2.176302671432495,44.83634948730469,-16.70590591430664,2.263676404953003,46.751399993896484,-13.926270484924316
20,0.0010000000474974513,2.379976987838745,48.3624267578125,-18.63521385192871,2.2511093616485596,46.57386016845703,-13.758886337280273
21,0.0010000000474974513,2.1449286937713623,43.75585174560547,-16.86981964111328,2.1856019496917725,45.306983947753906,-13.289115905761719
22,0.0010000000474974513,2.3704311847686768,48.74788284301758,-18.539562225341797,2.1594526767730713,44.724021911621094,-13.149602890014648
23,0.0010000000474974513,2.145683765411377,44.51683044433594,-16.51042366027832,2.072800874710083,42.72616958618164,-12.822986602783203
24,0.0010000000474974513,2.2686665058135986,46.267791748046875,-17.9650936126709,2.000061273574829,41.26502227783203,-12.49659252166748
25,0.0010000000474974513,2.219698667526245,45.5477409362793,-17.30072593688965,1.982804536819458,40.79624557495117,-12.457711219787598
26,0.0010000000474974513,2.293440580368042,47.153289794921875,-17.322933197021484,2.014012336730957,41.53257369995117,-12.5245943069458
27,0.0010000000474974513,2.2546629905700684,45.93830490112305,-18.21043586730957,2.0203564167022705,41.60316848754883,-12.620889663696289
28,0.0010000000474974513,2.1688785552978516,44.78897476196289,-16.344758987426758,1.9811623096466064,40.68726348876953,-12.546557426452637
29,0.0010000000474974513,2.1919469833374023,45.05916976928711,-16.3198184967041,1.9097193479537964,39.09621810913086,-12.38584041595459
30,0.0010000000474974513,2.1133320331573486,43.240692138671875,-15.600748062133789,1.8746416568756104,38.51465606689453,-12.104686737060547
31,0.0010000000474974513,2.084254741668701,42.90409851074219,-15.200571060180664,1.8699676990509033,38.77090835571289,-11.887040138244629
32,0.0010000000474974513,2.0552966594696045,42.2425537109375,-15.44295883178711,1.9147508144378662,41.069908142089844,-11.805481910705566
33,0.0010000000474974513,2.1771080493927,45.73086929321289,-15.835830688476562,1.9716094732284546,43.40023422241211,-12.194786071777344
34,0.0010000000474974513,2.0620174407958984,43.410118103027344,-14.433897972106934,2.0439817905426025,45.38511276245117,-12.602248191833496
35,0.0010000000474974513,1.9595441818237305,41.3121337890625,-13.154830932617188,2.0576746463775635,45.250892639160156,-12.440973281860352
36,0.0010000000474974513,1.8842389583587646,39.55510711669922,-13.033387184143066,2.0329346656799316,44.1167106628418,-12.177290916442871
37,0.0010000000474974513,2.0011143684387207,41.87444305419922,-13.778731346130371,1.9577665328979492,42.06356430053711,-11.866480827331543
38,0.0010000000474974513,2.0132620334625244,41.7866325378418,-14.285895347595215,1.8419827222824097,38.80474853515625,-11.50851821899414
39,0.0010000000474974513,1.8901598453521729,39.14011764526367,-13.777583122253418,1.8163477182388306,37.9350471496582,-11.401165008544922
40,0.0010000000474974513,1.998679518699646,41.221519470214844,-14.73628044128418,1.826306700706482,38.61796188354492,-11.360076904296875
41,0.0010000000474974513,1.7997262477874756,38.29894256591797,-12.262975692749023,1.8500032424926758,39.33189010620117,-11.428671836853027
42,0.0010000000474974513,1.8296723365783691,38.498329162597656,-12.30810546875,1.848899483680725,38.9195556640625,-11.440250396728516
