epoch,learning_rate,loss,mape,r2_score,val_loss,val_mape,val_r2_score
0,0.0010000000474974513,4.183475494384766,86.41661834716797,-34.10076141357422,4.009389877319336,77.60020446777344,-43.56427764892578
1,0.0010000000474974513,3.808779716491699,77.79209899902344,-30.540876388549805,3.6840832233428955,70.82295227050781,-39.640098571777344
2,0.0010000000474974513,3.5332393646240234,71.7806167602539,-28.163421630859375,3.390597105026245,64.6993637084961,-36.98310852050781
3,0.0010000000474974513,3.3408889770507812,68.61222076416016,-26.195953369140625,3.205026865005493,60.815147399902344,-35.801326751708984
4,0.0010000000474974513,3.1947085857391357,65.08738708496094,-25.433256149291992,3.110065460205078,58.819732666015625,-35.37393569946289
5,0.0010000000474974513,3.033562183380127,61.62974166870117,-23.260107040405273,3.0862514972686768,58.346248626708984,-35.19002914428711
6,0.0010000000474974513,3.194220781326294,65.37247467041016,-24.163089752197266,3.0764293670654297,58.16411209106445,-34.993534088134766
7,0.0010000000474974513,2.9901833534240723,61.041961669921875,-22.84637451171875,3.0762667655944824,58.191429138183594,-34.747127532958984
8,0.0010000000474974513,2.86802339553833,58.67454147338867,-21.565881729125977,3.1069068908691406,58.8973503112793,-34.530174255371094
9,0.0010000000474974513,2.87005352973938,58.326690673828125,-21.208642959594727,3.113740921020508,59.107181549072266,-34.22560119628906
10,0.0010000000474974513,2.8100366592407227,57.152278900146484,-21.493019104003906,3.085698366165161,58.5859375,-33.77257537841797
11,0.0010000000474974513,2.8582420349121094,58.62651062011719,-20.774763107299805,3.0400424003601074,57.679664611816406,-33.32463836669922
12,0.0010000000474974513,2.760951042175293,56.49150848388672,-21.006908416748047,2.991607427597046,56.695106506347656,-32.97422409057617
13,0.0010000000474974513,2.8000168800354004,57.02582550048828,-20.736013412475586,2.9565107822418213,55.97644805908203,-32.756534576416016
14,0.0010000000474974513,2.6286330223083496,53.78223419189453,-19.474321365356445,2.9143788814544678,55.1132698059082,-32.51982116699219
15,0.0010000000474974513,2.645742416381836,54.519554138183594,-19.189878463745117,2.8946495056152344,54.77345657348633,-32.30721664428711
16,0.0010000000474974513,2.5171611309051514,51.82206726074219,-18.016016006469727,2.8730602264404297,54.39461898803711,-32.069671630859375
17,0.0010000000474974513,2.5272979736328125,52.60359191894531,-18.050567626953125,2.8501784801483154,53.973384857177734,-31.809772491455078
18,0.0010000000474974513,2.5622076988220215,52.86652374267578,-18.646286010742188,2.8381054401397705,53.72635269165039,-31.645954132080078
19,0.0010000000474974513,2.5106170177459717,52.22749328613281,-17.597808837890625,2.8290255069732666,53.53147506713867,-31.518352508544922
20,0.0010000000474974513,2.4443347454071045,50.259674072265625,-17.31641387939453,2.8132622241973877,53.22734451293945,-31.344234466552734
21,0.0010000000474974513,2.442758560180664,50.58512496948242,-17.4063720703125,2.7997281551361084,52.968013763427734,-31.192420959472656
22,0.0010000000474974513,2.439943552017212,50.446754455566406,-17.409839630126953,2.7727134227752686,52.47452163696289,-30.95500373840332
23,0.0010000000474974513,2.421032428741455,50.51642608642578,-16.91645050048828,2.755384683609009,52.18170166015625,-30.81195831298828
24,0.0010000000474974513,2.38313889503479,48.89425277709961,-17.223730087280273,2.7318267822265625,51.7729606628418,-30.63789939880371
25,0.0010000000474974513,2.4615485668182373,51.33622360229492,-17.335725784301758,2.7156341075897217,51.47063446044922,-30.511064529418945
26,0.0010000000474974513,2.3268167972564697,48.2479133605957,-16.561437606811523,2.7097203731536865,51.34668731689453,-30.451379776000977
27,0.0010000000474974513,2.2712342739105225,46.8647575378418,-16.436914443969727,2.6938602924346924,51.06708526611328,-30.34739112854004
28,0.0010000000474974513,2.371493101119995,49.39684295654297,-16.310874938964844,2.6740880012512207,50.72775650024414,-30.243541717529297
29,0.0010000000474974513,2.338735342025757,49.018646240234375,-15.28145980834961,2.658773422241211,50.46992111206055,-30.180021286010742
30,0.0010000000474974513,2.1722705364227295,44.979270935058594,-14.763402938842773,2.663989543914795,50.55552291870117,-30.184226989746094
31,0.0010000000474974513,2.2161731719970703,46.07264709472656,-15.275665283203125,2.6639063358306885,50.533592224121094,-30.151668548583984
32,0.0010000000474974513,2.2941930294036865,47.72756576538086,-15.404895782470703,2.656787633895874,50.38564682006836,-30.090879440307617
33,0.0010000000474974513,2.269784927368164,47.625308990478516,-14.873543739318848,2.639470338821411,50.06201171875,-29.98929214477539
34,0.0010000000474974513,2.1091063022613525,43.99855422973633,-13.702333450317383,2.6329219341278076,49.918785095214844,-29.938474655151367
35,0.0010000000474974513,2.136409282684326,44.22921371459961,-14.218771934509277,2.628577947616577,49.82269287109375,-29.905529022216797
36,0.0010000000474974513,2.1493325233459473,44.913509368896484,-14.132241249084473,2.6217377185821533,49.70168685913086,-29.86674690246582
37,0.0010000000474974513,2.158212184906006,45.087379455566406,-14.064980506896973,2.6080265045166016,49.477989196777344,-29.806676864624023
38,0.0010000000474974513,2.073889970779419,43.298004150390625,-13.860642433166504,2.59153413772583,49.1823616027832,-29.734962463378906
39,0.0010000000474974513,2.108562707901001,43.95307159423828,-13.6157808303833,2.598991870880127,49.28584671020508,-29.7496395111084
40,0.0010000000474974513,2.0958333015441895,44.14350128173828,-13.131843566894531,2.600954055786133,49.29095458984375,-29.760234832763672
41,0.0010000000474974513,2.009042978286743,42.69124984741211,-12.871769905090332,2.603040933609009,49.30511474609375,-29.780305862426758
42,0.0010000000474974513,1.9777624607086182,42.060123443603516,-12.849509239196777,2.584804058074951,48.96370315551758,-29.343515396118164
43,0.0010000000474974513,1.883061408996582,39.359046936035156,-11.431315422058105,2.5263359546661377,47.92947006225586,-28.02958106994629
44,0.0010000000474974513,1.79558527469635,37.82508087158203,-10.909680366516113,2.447575092315674,46.54644012451172,-27.070852279663086
45,0.0010000000474974513,1.8818013668060303,40.12685775756836,-11.630243301391602,2.387772798538208,45.48273468017578,-26.116518020629883
46,0.0010000000474974513,1.8135706186294556,38.404354095458984,-11.406774520874023,2.333014726638794,44.50965118408203,-25.045490264892578
47,0.0010000000474974513,1.8183361291885376,38.87038803100586,-11.291415214538574,2.2716634273529053,43.43762969970703,-23.758752822875977
48,0.0010000000474974513,1.8656224012374878,39.9668083190918,-11.337615966796875,2.239696741104126,42.8629264831543,-22.838302612304688
49,0.0010000000474974513,1.6002614498138428,34.2657470703125,-9.747444152832031,2.1960208415985107,42.09946060180664,-22.00509262084961
50,0.0010000000474974513,1.6617289781570435,35.276248931884766,-9.916369438171387,2.149531841278076,41.30708694458008,-21.203990936279297
51,0.0010000000474974513,1.677410364151001,35.952537536621094,-9.582454681396484,2.090240240097046,40.299415588378906,-20.52920913696289
52,0.0010000000474974513,1.6694579124450684,36.30979537963867,-10.076433181762695,2.054199457168579,39.67740249633789,-19.982961654663086
53,0.0010000000474974513,1.6739530563354492,35.93034362792969,-9.827132225036621,2.029719829559326,39.241397857666016,-19.62746810913086
54,0.0010000000474974513,1.6115411520004272,34.8434944152832,-9.093052864074707,2.033447027206421,39.351688385009766,-19.49356460571289
55,0.0010000000474974513,1.7752474546432495,37.90348434448242,-10.195878028869629,2.0891754627227783,40.5537223815918,-19.660053253173828
56,0.0010000000474974513,1.6862508058547974,35.84923553466797,-9.928140640258789,2.073504686355591,40.24880599975586,-19.6251220703125
57,0.0010000000474974513,1.6169484853744507,35.05393981933594,-9.615239143371582,2.021284580230713,39.15658950805664,-19.47140121459961
58,0.0010000000474974513,1.5454683303833008,32.813907623291016,-9.5304536819458,1.9604928493499756,37.9699821472168,-19.231468200683594
59,0.0010000000474974513,1.5617799758911133,33.510311126708984,-9.373918533325195,1.9224977493286133,37.328956604003906,-18.84952163696289
60,0.0010000000474974513,1.6655564308166504,35.184661865234375,-10.381842613220215,1.8930778503417969,36.83272933959961,-18.615737915039062
61,0.0010000000474974513,1.4205949306488037,30.12554359436035,-8.375386238098145,1.8760470151901245,36.522979736328125,-18.543371200561523
62,0.0010000000474974513,1.6794946193695068,36.101417541503906,-9.810491561889648,1.8516141176223755,36.07032012939453,-18.514297485351562
63,0.0010000000474974513,1.5561672449111938,33.36982345581055,-8.896757125854492,1.8317804336547852,35.70635223388672,-18.44156265258789
64,0.0010000000474974513,1.5420355796813965,33.1645393371582,-8.837700843811035,1.8317718505859375,35.670692443847656,-18.42809295654297
65,0.0010000000474974513,1.5522016286849976,33.61002731323242,-8.817914009094238,1.912380576133728,37.468421936035156,-18.593181610107422
66,0.0010000000474974513,1.5043621063232422,32.001338958740234,-8.187585830688477,1.9451103210449219,38.23176193237305,-18.70941162109375
67,0.0010000000474974513,1.500031590461731,31.484220504760742,-8.207315444946289,1.9092916250228882,37.62109375,-17.984657287597656
68,0.0010000000474974513,1.4443421363830566,31.805612564086914,-7.988875389099121,1.8016433715820312,35.35045623779297,-17.864734649658203
69,0.0010000000474974513,1.510664939880371,32.962799072265625,-8.072616577148438,1.7263778448104858,33.814327239990234,-18.05219078063965
70,0.0010000000474974513,1.3586227893829346,29.370555877685547,-8.084915161132812,1.6931637525558472,33.25321578979492,-17.637163162231445
71,0.0010000000474974513,1.4836763143539429,32.0277214050293,-8.37509822845459,1.6622651815414429,32.74647903442383,-17.059953689575195
72,0.0010000000474974513,1.4063524007797241,30.15559959411621,-8.579001426696777,1.6187132596969604,32.0482063293457,-15.538045883178711
73,0.0010000000474974513,1.4583791494369507,31.552419662475586,-8.237630844116211,1.5864793062210083,31.513410568237305,-14.344566345214844
74,0.0010000000474974513,1.3811060190200806,29.752315521240234,-7.625428199768066,1.597396731376648,31.871461868286133,-13.886495590209961
