epoch,learning_rate,loss,mape,r2_score,val_loss,val_mape,val_r2_score
0,0.0010000000474974513,4.204635143280029,86.65853118896484,-38.11968994140625,4.144688129425049,81.19195556640625,-25.183034896850586
1,0.0010000000474974513,3.8648266792297363,80.04163360595703,-33.548187255859375,3.8257408142089844,74.14404296875,-22.857877731323242
2,0.0010000000474974513,3.471283435821533,71.30582427978516,-29.20490074157715,3.4569694995880127,66.22676849365234,-20.328285217285156
3,0.0010000000474974513,3.155113697052002,64.1828384399414,-27.42096519470215,3.224560260772705,61.63265609741211,-18.72277069091797
4,0.0010000000474974513,3.2304527759552,66.08251953125,-27.721250534057617,3.097442865371704,59.06692123413086,-17.883647918701172
5,0.0010000000474974513,3.1024787425994873,63.852806091308594,-25.980382919311523,3.0444157123565674,58.09130096435547,-17.35093879699707
6,0.0010000000474974513,3.0203235149383545,62.236385345458984,-25.158987045288086,3.0942301750183105,59.440792083740234,-17.206274032592773
7,0.0010000000474974513,2.9271481037139893,59.921897888183594,-24.644804000854492,3.1505634784698486,60.794715881347656,-17.18372917175293
8,0.0010000000474974513,2.8420987129211426,58.40869903564453,-23.892988204956055,3.1738624572753906,61.0791015625,-17.232778549194336
9,0.0010000000474974513,2.695535659790039,55.358673095703125,-23.039011001586914,3.1896307468414307,61.102596282958984,-17.373926162719727
10,0.0010000000474974513,2.62341570854187,53.779541015625,-21.653457641601562,3.197695016860962,61.205238342285156,-17.345218658447266
11,0.0010000000474974513,2.573363780975342,52.98738479614258,-20.951005935668945,3.231525182723999,62.356666564941406,-17.107084274291992
12,0.0010000000474974513,2.5631494522094727,52.74964141845703,-21.073209762573242,3.2033145427703857,62.295597076416016,-16.446550369262695
13,0.0010000000474974513,2.623422622680664,54.61677551269531,-21.017452239990234,3.0592315196990967,59.8076286315918,-14.929841041564941
14,0.0010000000474974513,2.6008524894714355,53.77267074584961,-21.331960678100586,2.847036600112915,55.508575439453125,-13.314783096313477
15,0.0010000000474974513,2.4318947792053223,50.375308990478516,-19.89208984375,2.679021120071411,52.27088165283203,-11.94722843170166
16,0.0010000000474974513,2.623769760131836,54.8054084777832,-20.85819435119629,2.5668861865997314,50.155723571777344,-10.908622741699219
17,0.0010000000474974513,2.57922625541687,53.6260986328125,-20.729585647583008,2.543231725692749,49.56500244140625,-10.413223266601562
18,0.0010000000474974513,2.5505216121673584,53.01204299926758,-21.166358947753906,2.511270046234131,48.93773651123047,-9.92724895477295
19,0.0010000000474974513,2.510437488555908,53.038875579833984,-20.201738357543945,2.4352099895477295,47.45524215698242,-9.250636100769043
20,0.0010000000474974513,2.467473268508911,51.245361328125,-19.176494598388672,2.3230531215667725,44.830684661865234,-8.614665985107422
21,0.0010000000474974513,2.550288677215576,52.66377258300781,-21.051559448242188,2.2375314235687256,42.982791900634766,-8.038618087768555
22,0.0010000000474974513,2.4737331867218018,51.59600067138672,-20.08778190612793,2.2069716453552246,42.5766716003418,-7.551492691040039
23,0.0010000000474974513,2.3118488788604736,47.944190979003906,-18.427030563354492,2.1264641284942627,41.07271194458008,-6.887740612030029
24,0.0010000000474974513,2.3452939987182617,48.42321014404297,-19.048397064208984,2.0302300453186035,39.40118408203125,-6.113475799560547
